"id_master","intervencio_ordre","llm_sentiment_cat","llm_primary_frame","llm_confidence","llm_reasoning","llm_ts"
26168,22,"Neutral_Institucional","Other",0.97,"L’extracte només esmenta Catalunya en una comparació estadística: Andalusia és entre les tres primeres comunitats en alta tecnologia junt amb Madrid i Catalunya. No hi ha llenguatge pejoratiu ni cap amenaça constitucional, tampoc una queixa econòmica sobre concessions a Catalunya ni ús electoral contra un partit nacional. La referència a Catalunya és accessòria i descriptiva, no com a model específic de bona pràctica.","2026-04-24 01:53:02"
26168,25,"Hostil_Negatiu","Electoral_Weaponization",0.95,"L’extracte menciona Catalunya principalment per atacar el govern de Sánchez i María Jesús Montero pels seus acords amb l’independentisme català. Hi ha també greuge financer per a Andalusia, però la menció catalana s’insereix sobretot en una acusació partidista contra un rival polític nacional, cosa que activa Electoral_Weaponization segons la regla. El to és clarament despectiu i d’alarma, amb referències a ‘privilegios’, ‘traicionar Andalucía’ i ‘independentismo catalán’.","2026-04-24 01:53:06"
26168,29,"Neutral_Institucional","Other",0.84,"La menció a Catalunya apareix en un debat sobre autogovern andalús i model territorial, sense llenguatge pejoratiu directe contra Catalunya. El fragment presenta Catalunya com a cas de comunitat que aspirava a un estatut de màxim i com a referència dins del debat competencial, però no com a model de gestió exemplar concret. Per tant, el to envers Catalunya és més aviat descriptiu i institucional, i el frame no encaixa en els marcs principals excepte com a referència territorial general.","2026-04-24 01:53:10"
26168,30,"Hostil_Negatiu","Grievance_Economics",0.93,"L’extracte associa reiteradament el tracte a Catalunya/“independentismo” amb “privilegios”, “traición” i perjudici directe per a Andalusia, amb una comparació econòmica explícita entre territoris. Tot i que hi ha també llenguatge d’alarma política, el nucli argumental és que concessions del Govern a Catalunya resten recursos, finançament i inversions a Andalusia. Per la regla d’exclusió, això encaixa millor en Grievance_Economics que no en Constitutional_Threat o només atac partidista.","2026-04-24 01:53:15"
26168,32,"Hostil_Negatiu","Electoral_Weaponization",0.92,"L’extracte associa concessions i ‘privilegios al independentismo’ amb un atac al PSOE/Sánchez i María Jesús Montero per mantenir-se al poder. També hi ha llenguatge d’alarma sobre la Constitució i l’Estat de Dret, però el focus principal és usar els pactes amb l’independentisme per desacreditar un rival polític estatal. Com que l’atac inclou clarament partits i dirigents nacionals, encaixa millor amb Electoral_Weaponization que no amb un marc només constitucional o només econòmic.","2026-04-24 01:53:19"
26170,5,"Neutral_Institucional","Other",0.89,"La menció a Catalunya és tangencial i apareix només en un rànquing de privatització sanitària junt amb Madrid i Balears. No hi ha comparació econòmica directa amb Andalusia per greuge territorial, ni Catalunya és presentada com una amenaça constitucional, ni s’utilitza per atacar un partit nacional per pactes, ni com a model positiu. Per tant, la referència encaixa millor en Other i el to cap a Catalunya és descriptiu, no explícitament hostil cap a Catalunya mateixa.","2026-04-24 01:53:22"
26170,7,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte associa recursos dels treballadors andalusos amb “privilegios de los independentistas” i els interessos de Sánchez/Montero per mantenir-se al poder. Això activa sobretot l’atac a un partit/govern nacional per les seves aliances amb actors catalans, no només una queixa econòmica abstracta. El llenguatge és clarament pejoratiu i d’alarma, així que el sentiment és hostil.","2026-04-24 01:53:27"
26170,21,"Hostil_Negatiu","Grievance_Economics",0.95,"L’extracte contraposa reiteradament Andalusia amb Catalunya en finançament, inversions i recursos, presentant Catalunya com a receptora d’un tracte preferent que perjudica directament Andalusia. No hi ha un atac centrat en la unitat d’Espanya ni en l’ordre constitucional, ni tampoc una crítica principal a un partit nacional concret per pactes amb partits catalans. Per tant, el marc dominant és de greuge econòmic comparatiu, amb un to clarament negatiu cap al tracte associat a Catalunya.","2026-04-24 01:53:32"
26170,22,"Hostil_Negatiu","Electoral_Weaponization",0.96,"El fragment ataca sobretot el Govern de Sánchez i Montero per les seves 'concesiones al independentismo catalán' i les usa com a arma contra un rival polític estatal. També hi ha greuge comparatiu amb Andalusia, però el focus principal és la instrumentalització partidista contra el PSOE nacional, no una amenaça constitucional. El llenguatge és clarament negatiu i alarmista ('traición', 'agravios', 'privilegios', 'independentistas').","2026-04-24 01:53:36"
26170,28,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte associa Catalunya/independentisme amb 'chantaje', 'privilegios', 'traición' i un greuge directe per a Andalusia, de manera clarament pejorativa. Tot i que hi ha component econòmic, el focus principal és atacar el PSOE i Montero per les concessions als independentistes catalans. Segons la regla d’exclusió, això encaixa millor amb Electoral_Weaponization que no pas amb Grievance_Economics.","2026-04-24 01:53:40"
26170,31,"Hostil_Negatiu","Electoral_Weaponization",0.95,"L’extracte conté llenguatge clarament pejoratiu cap als actors catalans ('chantajes', 'independentismo catalán') i els presenta com a beneficiaris d’un tracte polític irregular. El nucli de l’atac és contra el PSOE i el Govern d’Espanya per pactar amb forces catalanes, de manera que encaixa millor en Electoral_Weaponization que no en Grievance_Economics. Tot i que es menciona el finançament andalús, el focus principal no és només econòmic ni una amenaça constitucional abstracta.","2026-04-24 01:53:45"
26170,32,"Hostil_Negatiu","Grievance_Economics",0.95,"El fragment utilitza un llenguatge clarament pejoratiu contra els independentistes catalans ('chantaje', 'privilegios') i vincula concessions a Catalunya amb un perjudici directe per a Andalusia. Com que el nucli del discurs és la comparació de finançament i el greuge econòmic andalús davant compensacions a Catalunya, encaixa millor en Grievance_Economics. Tot i que també ataca un membre del govern estatal, el marc principal no és el pacte partidista com a arma electoral sinó la denúncia d'infrafinançament comparat.","2026-04-24 01:53:49"
26170,83,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte utilitza un to clarament desqualificador contra Puigdemont i les concessions a Catalunya, amb expressions com \"pone en jaque España\" i \"financiación singular de Cataluña\" perjudicant comunitats infrafinançades com Andalusia. A més, la menció a Puigdemont serveix sobretot per atacar el govern de Sánchez i els seus pactes amb socis catalans, cosa que encaixa amb l’ús electoral contra un partit nacional. Tot i que hi ha component econòmic, el marc principal és la instrumentalització electoral perquè l’eix central és denunciar políticament Sánchez pels seus pactes.","2026-04-24 01:53:54"
26170,84,"Hostil_Negatiu","Grievance_Economics",0.84,"El fragment critica que Catalunya quedi exclosa del repartiment de menors mentre Andalusia assumeix més càrrega, de manera que hi ha una comparació directa amb Andalusia i un greuge distributiu. També s’ataca el govern central i Sánchez per usar aquesta política per mantenir-se al poder, però el nucli de la menció a Catalunya és l’exempció percebuda en el repartiment, no una amenaça constitucional. El to és clarament de denúncia i alarmista, amb expressions com 'escándalo', 'nos tienen reventado el sistema' i 'moneda de cambio'.","2026-04-24 01:53:58"
26170,138,"Neutral_Institucional","Grievance_Economics",0.89,"La menció a Catalunya apareix en una comparació de complements autonòmics de pensions no contributives, sense llenguatge pejoratiu ni al·lusions a una amenaça constitucional. Com que hi ha comparació directa amb Andalusia sobre recursos/prestacions, el frame econòmic de greuge és l’ajust més adequat segons el codebook. El to general és descriptiu i institucional, orientat a dades i política social.","2026-04-24 01:54:02"
26170,142,"Hostil_Negatiu","Electoral_Weaponization",0.93,"L’extracte critica sobretot el Govern central i el PSOE per negociar amb Junts, presentant aquestes negociacions com una eina de confrontació partidista. La menció a Catalunya apareix a través de ‘concesiones a los independentistas’ i Junts, vinculada a l’atac a un partit nacional, cosa que encaixa amb Electoral_Weaponization. El to és clarament negatiu i alarmista cap als actors catalans, no neutral ni positiu.","2026-04-24 01:54:05"
26170,143,"Hostil_Negatiu","Electoral_Weaponization",0.86,"L’extracte només menciona Catalunya de manera indirecta a través de Junts i els independentistes, dins d’un atac al Partit Popular per la seva estratègia parlamentària. No es presenta Catalunya com una amenaça constitucional principal ni hi ha comparació econòmica amb Andalusia. Per tant, predomina l’ús de les forces catalanes com a arma retòrica contra un partit estatal.","2026-04-24 01:54:10"
26170,146,"Hostil_Negatiu","Grievance_Economics",0.86,"L’extracte només menciona Catalunya en clau de ‘cupo catalán’ i de tracte preferent denunciat per perjudicar Andalusia. Hi ha una comparació directa amb Andalusia i un greuge de finançament, no una amenaça principal a la unitat d’Espanya. El to és clarament crític i deslegitimador cap a aquest privilegi atribuït a Catalunya.","2026-04-24 01:54:15"
26170,149,"Hostil_Negatiu","Other",0.73,"L’extracte esmenta partits qualificats d’“independentista”, però la referència a Catalunya no estructura l’argument central, que és un atac al PP per la política municipal i la moció de censura de Jaén. No hi ha comparació econòmica amb Catalunya ni una presentació de Catalunya com a amenaça constitucional general. Tampoc hi ha ús clar de pactes amb partits catalans per atacar un partit nacional en clau estatal; la menció és accessòria i local.","2026-04-24 01:54:18"
26170,153,"Hostil_Negatiu","Constitutional_Threat",0.96,"L’extracte presenta Catalunya vinculada a l’“intento de independencia unilateral” i a un “prófugo de la justicia”, en un marc clar d’amenaça a la democràcia, la Constitució i l’Estat de Dret. També hi ha atac al Govern central, però la menció catalana no és principalment una arma electoral per un pacte concret, sinó una denúncia de risc institucional i constitucional. No hi ha comparació econòmica amb Andalusia ni cap referència positiva.","2026-04-24 01:54:22"
26170,156,"Hostil_Negatiu","Electoral_Weaponization",0.97,"L’extracte menciona Catalunya només de manera indirecta a través de “pactos” amb un “prófugo de la justicia”, “golpistas” i “socios del Gobierno”, utilitzats per atacar Sánchez i el PSOE. El llenguatge és clarament pejoratiu i alarmista, així que el sentiment és hostil. Com que la menció serveix principalment per desgastar un partit nacional i el president del Govern, el frame dominant és d’arma electoral, no econòmic ni de model positiu.","2026-04-24 01:54:26"
26170,158,"Hostil_Negatiu","Electoral_Weaponization",0.95,"L’extracte associa Puigdemont, els independentistes i l’amnistia a la degradació democràtica, la ruptura de l’Estat de Dret i la corrupció del Govern central. També hi ha atac explícit a un partit nacional i al president Sánchez per les seves cessions als actors catalans, cosa que activa l’ús electoral de la qüestió catalana. Com que el focus principal és atacar el PSOE/Sánchez per pactar amb independentistes, el frame dominant és Electoral_Weaponization, amb to clarament hostil.","2026-04-24 01:54:30"
26219,9,"Empàtic_Positiu","Positive_Reference",0.92,"La menció a Catalunya és comparativa i se centra en política d'habitatge: 'amb menys població tenen un projecte per construir 50.000 habitatges'. No hi ha llenguatge hostil contra Catalunya ni cap amenaça constitucional; tampoc s'ataca un partit nacional per pactes amb forces catalanes. Com que Catalunya s'invoca com a referent de gestió en habitatge, el marc principal és de referència positiva.","2026-04-24 01:54:34"
26219,10,"Hostil_Negatiu","Electoral_Weaponization",0.94,"La menció a Catalunya apareix en un atac al Govern de Sánchez: es diu que està 'preso de independentistas' i que crea 'ciudadanos de primera, los catalanes'. Això no és una referència institucional neutra ni positiva, sinó una crítica hostil vinculada a la confrontació amb un rival polític nacional. Segons el codebook, el marc principal és Electoral_Weaponization perquè l’eix és atacar Sánchez/PSOE per la seva relació amb forces independentistes catalanes, tot i que també hi ha llenguatge d’igualtat territorial.","2026-04-24 01:54:38"
26219,22,"Hostil_Negatiu","Electoral_Weaponization",0.94,"L’extracte presenta Catalunya/els independentistes com a beneficiaris d’acords del govern central que perjudiquen directament Andalusia, amb comparacions explícites de repartiment i finançament. També hi ha retòrica hostil ('socios separatistas', 'pactos de la vergüenza'), però el nucli del marc és l’ús dels pactes amb ERC i l’independentisme per atacar Sánchez, Montero i el PSOE. Segons les regles d’exclusió, això encaixa millor en Electoral_Weaponization que no pas en Grievance_Economics, perquè l’atac central incorpora clarament un partit/govern nacional rival.","2026-04-24 01:54:43"
26219,25,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte descriu Catalunya i el ‘separatismo’ com a actors de xantatge que sostenen Sánchez, amb llenguatge clarament pejoratiu (‘separatismo chantajista’, ‘odio a España’). El focus principal no és només econòmic, sinó l’ús dels pactes amb partits catalans per atacar el govern de Sánchez i també pressionar el PP. Tot i que hi ha greuge financer per a Andalusia, el marc dominant segons les regles és la instrumentalització electoral contra un partit nacional.","2026-04-24 01:54:47"
26219,26,"Hostil_Negatiu","Electoral_Weaponization",0.8,"L’extracte menciona Catalunya sobretot en el marc d’un atac al PP i a Feijóo: es denuncia que rebutgen la quita perquè ‘cuando se lo dan a Cataluña’ ho utilitzen políticament. No presenta Catalunya com una amenaça constitucional ni com un model positiu, i tampoc activa Grievance_Economics perquè no es diu que Andalusia perdi per privilegis catalans, sinó que es critica l’ús partidista d’aquesta comparació. El to cap a la catalanofòbia i l’estratègia política associada és clarament valoratiu i combatiu.","2026-04-24 01:54:53"
26219,27,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte presenta Catalunya i els independentistes com a actors que volen “derrotar” i “destruir” el model d’Estat espanyol, amb llenguatge clarament alarmista i pejoratiu. Tot i que hi ha una dimensió econòmica, el nucli de l’atac se centra en Pedro Sánchez i el seu govern per pactar amb forces independentistes catalanes per mantenir-se al poder. Per tant, el marc principal és d’instrumentalització electoral, no només econòmic ni merament institucional.","2026-04-24 01:54:57"
26219,28,"Hostil_Negatiu","Electoral_Weaponization",0.98,"L’extracte combina una crítica econòmica amb un atac molt explícit al PSOE/Sánchez i Montero per pactar amb l’independentisme per mantenir-se al poder. Segons el codebook, quan la menció a Catalunya serveix per atacar un partit nacional per aquests pactes, el marc principal és Electoral_Weaponization. El llenguatge sobre Catalunya i l’independentisme és clarament pejoratiu i alarmista ('delirios separatistas', 'fiesta del independentismo', 'privilegios').","2026-04-24 01:55:01"
26223,5,"Hostil_Negatiu","Electoral_Weaponization",0.87,"La menció a Catalunya és indirecta via 'socios independentistas' dins d’un atac al Govern d’Espanya i al PSOE per la llei d’habitatge. No hi ha comparació econòmica amb Andalusia ni una apel·lació principal a la unitat d’Espanya; el focus és usar els socis independentistes per desacreditar un rival polític nacional. El to és clarament despectiu cap als independentistes.","2026-04-24 01:55:04"
26223,10,"Neutral_Institucional","Other",0.98,"La menció a Catalunya és purament estadística i comparativa de rang ('segunda región... por detrás de Cataluña') dins d’una exposició sobre la gestió andalusa de l’atenció primerenca. No hi ha llenguatge valoratiu cap a Catalunya ni cap amenaça constitucional, greuge econòmic amb Andalusia, atac a partits nacionals o presentació de Catalunya com a model de bona pràctica. Per tant, correspon una classificació neutral i el frame és residual.","2026-04-24 01:55:08"
26223,11,"Neutral_Institucional","Grievance_Economics",0.93,"L’extracte compara explícitament Andalusia amb Catalunya i altres comunitats en el preu per sessió per denunciar un greuge en el finançament/gestió andalusa. No presenta Catalunya com una amenaça constitucional ni s’utilitza per atacar un partit nacional en clau de pactes. La menció a Catalunya és bàsicament comparativa i descriptiva, sense llenguatge hostil cap a Catalunya.","2026-04-24 01:55:12"
26223,69,"Hostil_Negatiu","Grievance_Economics",0.91,"L’extracte critica una decisió del Govern d’Espanya que afavoreix Catalunya amb 60 nous jutges mentre, segons l’orador, es sacrifiquen més de 80 jutges compromesos amb Andalusia. El nucli discursiu és un greuge comparatiu directe entre Catalunya i Andalusia en repartiment de recursos institucionals. El to és clarament negatiu però no centra l’atac en la unitat d’Espanya ni principalment en un partit rival per pactes parlamentaris.","2026-04-24 01:55:16"
26223,72,"Hostil_Negatiu","Constitutional_Threat",0.97,"L'extracte utilitza un llenguatge clarament alarmista i pejoratiu sobre Catalunya i els partits separatistes: \"troceo del estado\", \"rehén\", \"ruptura\", \"supremacía\". El nucli del discurs presenta les cessions a Catalunya com una amenaça a la unitat de l'Estat, a l'administració única i a la igualtat institucional. Tot i que hi ha un greuge per als jutjats d'Andalusia, el marc dominant no és només econòmic sinó de desmembrament estatal, així que correspon Constitutional_Threat.","2026-04-24 01:55:21"
26223,73,"Hostil_Negatiu","Constitutional_Threat",0.94,"L’extracte associa Catalunya i els partits separatistes amb privilegis institucionals, un 'golpe de estado' i una ruptura de la cohesió d’Espanya, amb llenguatge clarament pejoratiu. Tot i que hi ha una queixa sobre desavantatge per a Andalusia, el nucli argumental no és només econòmic sinó la cessió de competències i l’amenaça a la cohesió institucional i nacional. Per això no és merament Grievance_Economics ni només procedimental.","2026-04-24 01:55:26"
26223,86,"Neutral_Institucional","Other",0.92,"La menció a Catalunya és descriptiva i centrada en la trajectòria laboral d'una infermera que va trobar feina allà després de no trobar-ne a Andalusia. No hi ha llenguatge pejoratiu contra Catalunya ni cap al·lusió a una amenaça constitucional o a pactes amb partits nacionals. Tampoc es presenta Catalunya com a model de bona pràctica, sinó només com a lloc on hi havia una oportunitat laboral.","2026-04-24 01:55:30"
26223,87,"Neutral_Institucional","Grievance_Economics",0.85,"L’extracte contraposa explícitament Andalusia amb Catalunya en recursos sanitaris i finançament, suggerint que comunitats més riques disposen d’avantatges que Andalusia no té. No presenta Catalunya com una amenaça constitucional ni se centra en un pacte d’un partit nacional amb partits catalans, així que s’exclouen aquests marcs. El to cap a Catalunya no és insultant ni agressiu, sinó usat com a comparació institucional i econòmica.","2026-04-24 01:55:34"
26223,89,"Neutral_Institucional","Grievance_Economics",0.86,"L’extracte és principalment institucional i descriptiu sobre salaris, places i polítiques sanitàries. La menció a Catalunya apareix només com a comparació de recursos per habitant amb Andalusia, sense llenguatge hostil ni atac a partits nacionals. Com que sí que hi ha greuge econòmic comparatiu directe amb Andalusia, el frame adequat és Grievance_Economics.","2026-04-24 01:55:37"
26223,96,"Hostil_Negatiu","Electoral_Weaponization",0.92,"L’extracte no parla de Catalunya com a objecte central, però sí esmenta els independentistes en el context de reformes penals i suport parlamentari al govern de Sánchez. La menció s’utilitza per atacar un rival polític nacional i presentar aquests suports com a problemàtics; això encaixa amb Electoral_Weaponization. El to és clarament negatiu i d’alarma, no neutral ni positiu.","2026-04-24 01:55:41"
26223,99,"Hostil_Negatiu","Electoral_Weaponization",0.97,"L’extracte utilitza un llenguatge obertament agressiu contra els ‘separatistas’, ‘golpistas’ i vincula concessions a Catalunya amb perjudicis per a tots els espanyols. El focus principal no és una comparació econòmica específica amb Andalusia, sinó atacar Sánchez, Montero i també el PP per pactes o cessions als partits catalans. Segons les regles d’exclusió, això encaixa millor amb l’ús electoral de Catalunya contra rivals polítics nacionals que no amb un frame purament econòmic o constitucional.","2026-04-24 01:55:45"
26223,100,"Hostil_Negatiu","Constitutional_Threat",0.95,"L’extracte associa les concessions a l’independentisme català amb una ruptura de la igualtat, la solidaritat i el contingut de l’Estat, amb llenguatge clarament alarmista i pejoratiu ('agravios', 'desconexión', 'pone en jaque al país'). Tot i que hi ha greuges econòmics per a Andalusia, el nucli del discurs és que aquests acords amb Catalunya amenacen principis constitucionals i la unitat institucional d’Espanya. També apareix Sánchez, però l’eix principal no és l’atac partidista electoral sinó la denúncia d’una amenaça sistèmica.","2026-04-24 01:55:50"
26223,101,"Hostil_Negatiu","Electoral_Weaponization",0.9,"L’extracte vincula Catalunya amb una ‘quita de la deuda’ i amb la transferència de competències d’immigració, però el nucli de l’atac és contra Sánchez i el PP per suposats pactes polítics. La referència a Catalunya serveix per acusar un rival nacional de trair la igualtat entre espanyols, no principalment per comparar finançament andalús amb el català. El llenguatge és clarament d’alarma i confrontació (‘cruzar una línea roja’, ‘atenta contra la igualdad’).","2026-04-24 01:55:55"
26223,108,"Hostil_Negatiu","Electoral_Weaponization",0.94,"L’extracte ataca principalment el PSOE i el Govern central per les seves concessions a partits catalans, presentant-les com a incoherents i políticament interessades. La menció a Catalunya apareix vinculada a la cessió de competències i a partits catalans, però l’objectiu central és desgastar un rival polític nacional. El to és clarament despectiu i d’alarma, així que no és neutral ni positiu.","2026-04-24 01:55:59"
26223,111,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte presenta Catalunya en termes molt negatius: es parla d’“independentistas catalanes”, d’un “atraco” i d’un acord per fer pagar a la resta d’espanyols el deute català. El nucli de l’atac no és només econòmic, sinó que s’emmarca en un pacte entre Pedro Sánchez i els independentistes per perjudicar un rival nacional, cosa que activa el frame d’Electoral_Weaponization segons la regla d’exclusió. Tot i que hi ha referències a finançament andalús, el focus principal és l’ús del pacte amb forces catalanes per atacar el govern central del PSOE.","2026-04-24 01:56:04"
26223,112,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte combina un atac molt dur al Govern de Sánchez per les seves cessions a l’independentisme amb referències a Catalunya com a beneficiària que perjudica Andalusia. Com que el focus central és utilitzar els pactes amb Puigdemont i l’independentisme per atacar un partit nacional concret, el marc principal és Electoral_Weaponization. El to és clarament alarmista i pejoratiu, amb expressions com “prófugo de la justicia”, “engaño”, “humillaciones” i “arrastrándose por el lodo”.","2026-04-24 01:56:09"
26223,124,"Neutral_Institucional","Grievance_Economics",0.88,"L’extracte contraposa una inversió estatal de 150 milions anuals a Catalunya amb un perjudici explícit per a Andalusia i les seves universitats. Tot i l’atac al govern de Sánchez, el nucli del greuge és econòmic i comparatiu entre territoris, no principalment una amenaça constitucional. El to cap a Catalunya no és pejoratiu directe, sinó centrat en una distribució de recursos presentada com a detriment per a Andalusia.","2026-04-24 01:56:13"
26223,144,"Hostil_Negatiu","Constitutional_Threat",0.87,"La menció a Catalunya és indirecta a través de 'partidos separatistas', presentada com a concessió que debilita Espanya i fomenta el racisme, cosa que encaixa en un llenguatge d'alarma i amenaça. No hi ha comparació econòmica directa amb Andalusia, així que s'exclou Grievance_Economics. Tampoc és principalment un atac electoral per un pacte concret contra un rival, sinó una denúncia de risc per a Espanya.","2026-04-24 01:56:17"
26223,152,"Hostil_Negatiu","Electoral_Weaponization",0.97,"L’extracte vincula concessions econòmiques a ‘socios independentistas’ amb un atac directe al govern de Sánchez i al PSOE (‘comprando... unos días más en el sillón’). Hi ha també un greuge fiscal per a Andalusia, però el nucli discursiu és l’ús dels pactes amb independentistes catalans per desacreditar un partit nacional, cosa que encaixa amb Electoral_Weaponization. El llenguatge és clarament despectiu i acusatori, per tant el sentiment és Hostil_Negatiu.","2026-04-24 01:56:21"
26223,158,"Hostil_Negatiu","Constitutional_Threat",0.95,"L’extracte menciona Catalunya per rebutjar que Andalusia sigui concebuda com un ‘país’ i per associar aquest relat amb ‘la senda de los nacionalismos’ català i basc, als quals atribueix divisió social i conflicte. El to és clarament desqualificador i alarmista, no merament descriptiu. No és un marc econòmic ni un atac principal a un partit nacional per pactes amb catalans; la idea central és que el nacionalisme català amenaça la unitat nacional i serveix d’advertència constitucional.","2026-04-24 01:56:25"
26223,170,"Hostil_Negatiu","Electoral_Weaponization",0.84,"L’extracte no tracta Catalunya com a objecte principal, però sí esmenta indirectament l’\"independentismo\" per atacar el PSOE i el govern de Sánchez. La menció no és econòmica ni presenta Catalunya com a model positiu; tampoc desenvolupa una amenaça constitucional explícita. Com que la referència serveix sobretot per desgastar un partit nacional rival, encaixa millor amb Electoral_Weaponization.","2026-04-24 01:56:29"
26223,175,"Hostil_Negatiu","Electoral_Weaponization",0.84,"La menció a Catalunya apareix sobretot per retreure al PP els seus pactes passats amb Convergència i Unió i l’expulsió de la Guàrdia Civil, dins d’un atac clar contra un partit nacional. El to cap a Catalunya no és principalment pejoratiu contra els catalans com a col·lectiu, però sí associa institucions/política catalana amb una cessió conflictiva; per això no és positiu ni merament procedimental. Segons les regles, el frame no és econòmic ni de model positiu, i encaixa millor en Electoral_Weaponization perquè Catalunya s’utilitza per atacar el PP.","2026-04-24 01:56:34"
26223,178,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte presenta Catalunya com a receptora de concessions institucionals i econòmiques que perjudiquen Andalusia, però sobretot s’utilitza per atacar directament el govern central i el PSOE/Sánchez. El llenguatge és clarament alarmista i adversarial: 'españoles de primera y de segunda', 'para que Cataluña se independice', 'vende la soberanía de España'. Segons el codebook, quan la menció a Catalunya serveix principalment per desgastar un rival polític nacional, el frame dominant és Electoral_Weaponization, no només econòmic o constitucional.","2026-04-24 01:56:40"
26223,181,"Hostil_Negatiu","Grievance_Economics",0.95,"L’extracte menciona Catalunya en un context clar de greuge comparatiu amb Andalusia: es denuncia que a Andalusia se li nega finançament mentre es beneficia Catalunya amb condonació del deute. El llenguatge és fortament pejoratiu (“chantajistas”, “corruptelas”, “imposición”), així que el sentiment és hostil. Tot i que també apareix atac al sanchismo, la menció central a Catalunya s’articula sobretot com a perjudici econòmic per a Andalusia, per això no prioritzo Electoral_Weaponization.","2026-04-24 01:56:45"
26223,183,"Hostil_Negatiu","Electoral_Weaponization",0.97,"L’extracte presenta Catalunya com a destinatària de recursos econòmics injustos (‘regalárselo a Cataluña’, ‘pagar la fiesta separatista de Junts’) en el marc d’un atac central al govern de Sánchez, PSOE i també a altres actors nacionals. No és només una queixa econòmica abstracta, sinó una arma retòrica per desacreditar rivals polítics estatals per la seva dependència de Junts. El llenguatge és clarament pejoratiu i d’alarma, amb termes com ‘prófugo separatista’, ‘traición’ i ‘fiesta separatista’.","2026-04-24 01:56:50"
26223,185,"Hostil_Negatiu","Electoral_Weaponization",0.89,"L’extracte esmenta Catalunya sobretot a través de Puigdemont, el Parlament de Catalunya i la condonació del deute, però el focus principal és atacar el govern central/PSOE i María Jesús Montero per pactes i concessions. Hi ha to despectiu i d’alarma (‘corruptelas’, ‘recibir órdenes’, ‘desprecio’), així que el sentiment és hostil. No correspon a Grievance_Economics com a marc principal perquè, tot i aparèixer Andalusia i desigualtat territorial, l’eix dominant és l’ús de les concessions a actors catalans per atacar un rival polític nacional.","2026-04-24 01:56:54"
26259,27,"Hostil_Negatiu","Electoral_Weaponization",0.88,"L’extracte no presenta Catalunya com a model positiu ni se centra en una amenaça constitucional. La menció a Catalunya apareix al final per atacar el govern de Sánchez i denunciar un tracte desigual entre comunitats, dins d’una crítica partidista al PSOE. Com que l’atac inclou explícitament un partit/govern nacional i els seus pactes o decisions territorials, el marc encaixa millor amb Electoral_Weaponization que no amb un greuge econòmic pur.","2026-04-24 01:56:58"
26259,38,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte combina una menció a Catalunya amb llenguatge clarament alarmista i pejoratiu sobre l’“independentismo catalán”, el “chantaje” i la pèrdua d’estructures de l’Estat, de manera que el sentiment és hostil. El nucli argumental no és una comparació econòmica amb Andalusia, sinó usar els pactes del PSOE amb forces independentistes catalanes per atacar un rival polític nacional. Tot i que apareix també la idea d’amenaça institucional, el frame dominant és la instrumentalització electoral dels pactes amb partits catalans contra el PSOE.","2026-04-24 01:57:02"
26259,39,"Hostil_Negatiu","Electoral_Weaponization",0.97,"L’extracte fa servir un llenguatge clarament pejoratiu contra l’independentisme català i presenta Catalunya com una amenaça a la unitat d’Espanya i a l’Estat de dret. Tot i que hi ha greuges comparatius amb Andalusia, el nucli del fragment és l’atac a Pedro Sánchez per les seves cessions als partits catalans per mantenir-se al poder. Per la regla d’exclusió, això encaixa millor en Electoral_Weaponization que no pas en Constitutional_Threat o Grievance_Economics.","2026-04-24 01:57:07"
26259,40,"Hostil_Negatiu","Constitutional_Threat",0.95,"L’extracte associa les cessions a l’independentisme amb una ruptura de la igualtat dels espanyols i una deriva que desmantella l’Estat, cosa que encaixa clarament amb amenaça constitucional. Tot i que també ataca Pedro Sánchez i la Moncloa, el nucli de la menció a Catalunya/independentisme és la unitat, la Constitució i la igualtat, no un pacte electoral concret com a arma principal. No és un greuge econòmic perquè no hi ha comparació fiscal directa amb Andalusia.","2026-04-24 01:57:11"
26261,3,"Empàtic_Positiu","Positive_Reference",0.95,"La menció a Catalunya és comparativa i positiva: 'ya quisiéramos nosotros estar como los catalanes en este caso', amb dades de tarifes superiors en altres comunitats. No hi ha cap amenaça constitucional ni atac a un partit nacional per pactes amb forces catalanes, així que s'exclouen Constitutional_Threat i Electoral_Weaponization. Com que Catalunya s'esmenta com a referent millor que Andalusia en una política pública concreta, el frame principal és Positive_Reference.","2026-04-24 01:57:16"
26261,4,"Neutral_Institucional","Grievance_Economics",0.87,"La menció a Catalunya apareix en una comparació de recursos entre comunitats autònomes: es diu que un nen a Andalusia té menys recursos que un nen a Catalunya. No hi ha llenguatge hostil específic contra Catalunya ni una acusació de ruptura constitucional; la crítica principal es dirigeix al model autonòmic i a la gestió andalusa. Com que hi ha comparació directa amb Andalusia en termes de recursos, el frame econòmic de greuge és el millor encaix.","2026-04-24 01:57:20"
